Name,NbsId,MetricDate,Mentions
Nine Inch Nails,339,10/17/2018 0:00,259
Nine Inch Nails,339,10/18/2018 0:00,424
Nine Inch Nails,339,10/19/2018 0:00,205
Nine Inch Nails,339,10/20/2018 0:00,339
Nine Inch Nails,339,10/21/2018 0:00,160
Nine Inch Nails,339,10/22/2018 0:00,807
Nine Inch Nails,339,10/23/2018 0:00,20
Nine Inch Nails,339,10/24/2018 0:00,808
Nine Inch Nails,339,10/25/2018 0:00,318
Nine Inch Nails,339,10/26/2018 0:00,209
Nine Inch Nails,339,10/27/2018 0:00,150
Nine Inch Nails,339,10/28/2018 0:00,123
Nine Inch Nails,339,10/29/2018 0:00,69
Nine Inch Nails,339,10/30/2018 0:00,111
Nine Inch Nails,339,10/31/2018 0:00,33
Nine Inch Nails,339,11/1/2018 0:00,54
Nine Inch Nails,339,11/2/2018 0:00,59
Nine Inch Nails,339,11/3/2018 0:00,167
Nine Inch Nails,339,11/4/2018 0:00,19
Nine Inch Nails,339,11/5/2018 0:00,163
Nine Inch Nails,339,11/6/2018 0:00,76
Nine Inch Nails,339,11/7/2018 0:00,92
Nine Inch Nails,339,11/8/2018 0:00,5
Nine Inch Nails,339,11/9/2018 0:00,98
Teyana Taylor,5269,8/14/2018 0:00,1100
Teyana Taylor,5269,8/15/2018 0:00,5560
Teyana Taylor,5269,8/16/2018 0:00,7120
Teyana Taylor,5269,8/17/2018 0:00,3567
Teyana Taylor,5269,8/18/2018 0:00,1500
Teyana Taylor,5269,8/19/2018 0:00,850
Teyana Taylor,5269,8/20/2018 0:00,500
Teyana Taylor,5269,8/21/2018 0:00,2700
Teyana Taylor,5269,8/22/2018 0:00,600
Teyana Taylor,5269,8/23/2018 0:00,200
Teyana Taylor,5269,8/24/2018 0:00,625
Teyana Taylor,5269,8/25/2018 0:00,1092
Teyana Taylor,5269,8/26/2018 0:00,1533
Teyana Taylor,5269,8/27/2018 0:00,683
Teyana Taylor,5269,8/28/2018 0:00,517
Teyana Taylor,5269,8/29/2018 0:00,750
Teyana Taylor,5269,8/30/2018 0:00,471
Teyana Taylor,5269,8/31/2018 0:00,2229
Teyana Taylor,5269,9/1/2018 0:00,1448
Teyana Taylor,5269,9/2/2018 0:00,1160
Teyana Taylor,5269,9/3/2018 0:00,570
Teyana Taylor,5269,9/4/2018 0:00,350
Teyana Taylor,5269,9/5/2018 0:00,233
Teyana Taylor,5269,9/6/2018 0:00,1633
